"gid"	"nombre"	"nombre_dec"	"tipo"	"entidad"	"fecha_dec"	"cat_orig"	"cat_dec"	"sub_catego"	"supha_dec"	"ha_orig"	"area_orig"	"perim_orig"	"mun_orig"	"mun_dec"	"mun_2010"	"fuente"	"decretos"	"cov_"	"cov_id"	"maxsimptol"	"minsimptol"	"anpestid"
"539"	"Ruta Huichol"	"Parque Estatal Ruta Huichola"	"Estatal"	"Zacatecas"	"5/12/2009"	"Sin dato"	"Parque Estatal"	"Sin dato"	"500.0000"	"0.0000"	"0.0000"	"0.0000"	"Sin dato"	"Susticacán, Jerez, Zacatecas, Guadalupe"	"Guadalupe, Jerez, Susticacán, Tepetongo, Trancoso, Vetagrande, Zacatecas"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"539"	"540"	"50.00000000000"	"50.00000000000"	"542"
"540"	"Susticacán"	"Sierra de Sustiacán"	"Estatal"	"Zacatecas"	"5/12/2009"	"Sin dato"	"Parque Estatal"	"Sin dato"	"10000.0000"	"0.0000"	"0.0000"	"0.0000"	"Sin dato"	"Susticacán"	"Monte Escobedo, Susticacán, Tepetongo"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"540"	"541"	"50.00000000000"	"50.00000000000"	"543"
"541"	"Bioparque Xla'kaj (Pueblo Antiguo)"	""	"Municipal"	"Yucatán"	"1/7/2004"	"Zona de Preservación Ecológica de los Centros de Población"	"Zona de Preservación Ecológica de los Centros de Población"	"Sin dato"	"25.6700"	"25.4713"	"254713.2304"	"2110.6283"	"Sin dato"	"Chichimila"	"Chichimilá"	"Participación Ambiental"	"1"	"541"	"542"	"50.00000000000"	"50.00000000000"	"544"
"542"	"La Vega Escondida (Pol 2)"	"La Vega Escondida"	"Municipal"	"Tamaulipas"	"12/11/2003"	"Zona Especial Sujeta a Conservación Ecológica"	"Zona Especial Sujeta a Conservación Ecológica"	"Sin dato"	"2217.0000"	"1030.2329"	"10302329.3310"	"23082.3640"	"Sin dato"	"Tampico"	"Pánuco, Tampico"	"Participación Ambiental"	"1"	"542"	"543"	"50.00000000000"	"50.00000000000"	"545"
"543"	"La Vega Escondida (Pol 1)"	"La Vega Escondida"	"Municipal"	"Tamaulipas"	"12/11/2003"	"Zona Especial Sujeta a Conservación Ecológica"	"Zona Especial Sujeta a Conservación Ecológica"	"Sin dato"	"2217.0000"	"2667.9604"	"26679604.4300"	"27085.2750"	"Sin dato"	"Tampico"	"Altamira, Tampico"	"Participación Ambiental"	"1"	"543"	"544"	"50.00000000000"	"50.00000000000"	"546"
"544"	"Rancho Los Pitzocales (El Carmen)"	"Rancho Los Pitzocales o El Carmen"	"Estatal"	"Tlaxcala"	"12/11/2002"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Reserva Ecológica"	"Sin dato"	"62.0872"	"62.6229"	"626251.0000"	"3575.3300"	"Sin dato"	"Tetla de la Solidaridad"	"Lázaro Cárdenas, Terrenate, Tetla de la Solidaridad"	"Participación Ambiental"	"0"	"544"	"545"	"50.00000000000"	"50.00000000000"	"547"
"545"	"Diego Muñoz Camargo"	"Parque Ecológico Público Diego Muñoz Camargo"	"Estatal"	"Tlaxcala"	"13/8/1997"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Reserva Ecológica"	"Sin dato"	"27.2517"	"30.0839"	"300850.0000"	"3343.5900"	"Sin dato"	"Apetatitlán de Antonio Carvajal"	"Apetatitlán de Antonio Carvajal, Contla de Juan Cuamatzi"	"Participación Ambiental"	"1"	"545"	"546"	"50.00000000000"	"50.00000000000"	"548"
"549"	"Laguna Colombia"	""	"Estatal"	"Quintana Roo"	"7/4/2011"	"Parque Ecológico Estatal"	"Parque Ecológico Estatal"	"Sin dato"	"1130.6400"	"1130.6440"	"0.0000"	"0.0000"	"Cozumel"	"Cozumel"	"Cozumel"	"CIBIOGEM"	"1"	"549"	"550"	"50.00000000000"	"50.00000000000"	"552"
"550"	"Sistema Lagunar Chichankanab"	""	"Estatal"	"Quintana Roo"	"1/4/2011"	"Reserva Estatal"	"Reserva Estatal"	"Sin dato"	"11609.7320"	"11609.7320"	"0.0000"	"0.0000"	"José María Morelos"	"José María Morelos"	"José María Morelos"	"CIBIOGEM"	"1"	"550"	"551"	"50.00000000000"	"50.00000000000"	"553"
"551"	"Parque Lagunar de Bacalar"	""	"Estatal"	"Quintana Roo"	"1/4/2011"	"Parque Ecológico Estatal"	"Parque Ecológico Estatal"	"Sin dato"	"5.3600"	"5.3670"	"0.0000"	"0.0000"	"Bacalar"	"Bacalar"	"Bacalar"	"CIBIOGEM"	"1"	"551"	"552"	"50.00000000000"	"50.00000000000"	"554"
"552"	"Selvas y Humedales de Cozumel"	""	"Estatal"	"Quintana Roo"	"1/4/2011"	"Reserva Estatal"	"Reserva Estatal"	"Sin dato"	"19846.4500"	"19846.4500"	"0.0000"	"0.0000"	"Cozumel"	"Cozumel"	"Cozumel"	"CIBIOGEM"	"1"	"552"	"553"	"50.00000000000"	"50.00000000000"	"555"
"564"	"Sierra del Este y de Enmedio"	"Sierra de Enmedio"	"Estatal"	"San Luis Potosí"	"16/5/2006"	"Reserva Estatal"	"Reserva Estatal"	"Sin dato"	"1795.9300"	"1134.9790"	"11349790.5000"	"18861.9976"	"Sin dato"	"El Naranjo"	"El Naranjo"	"CIBIOGEM"	"1"	"564"	"565"	"50.00000000000"	"50.00000000000"	"556"
"602"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"7244.2430"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"602"	"603"	"50.00000000000"	"50.00000000000"	"557"
"603"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"7801.4620"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"603"	"604"	"50.00000000000"	"50.00000000000"	"558"
"565"	"Sierra del Este y de Enmedio"	"Sierra del Este 1"	"Estatal"	"San Luis Potosí"	"16/5/2006"	"Reserva Estatal"	"Reserva Estatal"	"Sin dato"	"1795.9300"	"650.1769"	"6501769.5011"	"18207.0944"	"Sin dato"	"El Naranjo"	"El Naranjo"	"CIBIOGEM"	"1"	"565"	"566"	"50.00000000000"	"50.00000000000"	"570"
"566"	"Sierra del Este y de Enmedio"	"Sierra del Este 2"	"Estatal"	"San Luis Potosí"	"16/5/2006"	"Reserva Estatal"	"Reserva Estatal"	"Sin dato"	"1795.9300"	"10.9120"	"109120.6639"	"1539.8732"	"Sin dato"	"El Naranjo"	"El Naranjo"	"CIBIOGEM"	"1"	"566"	"567"	"50.00000000000"	"50.00000000000"	"571"
"567"	"Paseo de la Presa"	""	"Estatal"	"San Luis Potosí"	"5/6/1996"	"Parque Urbano"	"Parque Urbano"	"Sin dato"	"344.0230"	"273.7038"	"2737037.9809"	"8125.5202"	"Sin dato"	"San Luis Potosí"	"San Luis Potosí"	"CIBIOGEM"	"1"	"567"	"568"	"50.00000000000"	"50.00000000000"	"572"
"568"	"Palma Larga"	""	"Estatal"	"San Luis Potosí"	"5/6/1998"	"Parque Estatal"	"Parque Estatal"	"Sin dato"	"25.4284"	"25.3984"	"253983.8918"	"2919.6292"	"Sin dato"	"Rioverde"	"Rioverde"	"CIBIOGEM"	"1"	"568"	"569"	"50.00000000000"	"50.00000000000"	"573"
"553"	"Bahía de Chetumal, Santuario del Manatí"	""	"Estatal"	"Quintana Roo"	"8/4/2008"	"Reserva Estatal"	"Reserva Estatal"	"Sin dato"	"277733.6690"	"277733.6690"	"0.0000"	"0.0000"	"Othón P. Blanco"	"Othón P. Blanco"	"Bacalar, Othón P. Blanco"	"CIBIOGEM"	"1"	"553"	"554"	"50.00000000000"	"50.00000000000"	"559"
"554"	"Parque Kabah"	""	"Estatal"	"Quintana Roo"	"10/11/1995"	"Parque Urbano"	"Parque Urbano"	"Sin dato"	"41.4892"	"41.4890"	"0.0000"	"0.0000"	"Benito Juárez"	"Benito Juárez"	"Benito Juárez"	"CIBIOGEM"	"1"	"554"	"555"	"50.00000000000"	"50.00000000000"	"560"
"555"	"Chankanaab"	"Laguna de Chankanaab"	"Estatal"	"Quintana Roo"	"26/9/1983"	"Parque Natural"	"Parque Natural"	"Sin dato"	"13.6474"	"13.6470"	"0.0000"	"0.0000"	"Cozumel"	"Cozumel"	"Cozumel"	"CIBIOGEM"	"1"	"555"	"556"	"50.00000000000"	"50.00000000000"	"561"
"556"	"Reserva Ecológica Ombligo Verde"	"Ombligo Verde"	"Municipal"	"Quintana Roo"	"22/10/2012"	"Zona de Preservación Ecológica Municipal"	"Zona de Preservación Ecológica Municipal"	"Sin dato"	"4.0644"	"4.0640"	"0.0000"	"0.0000"	"Benito Juárez"	"Benito Juárez"	"Benito Juárez"	"CIBIOGEM"	"1"	"556"	"557"	"50.00000000000"	"50.00000000000"	"562"
"557"	"Sistema Lagunar Chacmochuch"	""	"Estatal"	"Quintana Roo"	"9/8/1999"	"Zona Sujeta a Conservación Ecológica, Refugio Estatal de Flora y Fauna"	"Zona Sujeta a Conservación Ecológica, Refugio Estatal de Flora y Fauna"	"Sin dato"	"1914.5200"	"1914.5200"	"0.0000"	"0.0000"	"Benito Juárez, Isla Mujeres"	"Benito Juárez, Isla Mujeres"	"Benito Juárez, Isla Mujeres"	"CIBIOGEM"	"1"	"557"	"558"	"50.00000000000"	"50.00000000000"	"563"
"558"	"Laguna Manatí"	""	"Estatal"	"Quintana Roo"	"9/8/1999"	"Zona Sujeta a Conservación Ecológica, Refugio Estatal de Flora y Fauna"	"Zona Sujeta a Conservación Ecológica, Refugio Estatal de Flora y Fauna"	"Sin dato"	"202.9900"	"202.9900"	"0.0000"	"0.0000"	"Benito Juárez"	"Benito Juárez"	"Benito Juárez"	"CIBIOGEM"	"1"	"558"	"559"	"50.00000000000"	"50.00000000000"	"564"
"559"	"Xcacel-Xcacelito"	""	"Estatal"	"Quintana Roo"	"21/2/1998"	"Zona Sujeta a Conservación Ecológica, Santuario de la Tortuga Marina"	"Zona Sujeta a Conservación Ecológica, Santuario de la Tortuga Marina"	"Sin dato"	"0.0000"	"362.1000"	"0.0000"	"0.0000"	"Tulum"	"Solidaridad"	"Cozumel, Tulum"	"CIBIOGEM"	"1"	"559"	"560"	"50.00000000000"	"50.00000000000"	"565"
"560"	"Ejido San Juan de Guadalupe"	""	"Estatal"	"San Luis Potosí"	"26/3/2009"	"Parque Urbano"	"Parque Urbano"	"Sin dato"	"1208.2466"	"1200.0000"	"12000000.1984"	"19591.1953"	"Sin dato"	"San Luis Potosí"	"San Luis Potosí"	"CIBIOGEM"	"1"	"560"	"561"	"50.00000000000"	"50.00000000000"	"566"
"561"	"Tancojol"	""	"Estatal"	"San Luis Potosí"	"4/3/2008"	"Reserva Estatal"	"Reserva Estatal"	"Sin dato"	"95.6718"	"95.7267"	"957266.9499"	"4989.5646"	"Sin dato"	"San Vicente Tancuayalab"	"San Luis Potosí"	"CIBIOGEM"	"1"	"561"	"562"	"50.00000000000"	"50.00000000000"	"567"
"562"	"Sótano de Golondrinas"	"El Sótano de las Golondrinas"	"Estatal"	"San Luis Potosí"	"15/3/2001"	"Monumento Natural"	"Monumento Natural"	"Sin dato"	"285.0000"	"283.1220"	"2831220.2902"	"7822.6119"	"Sin dato"	"Aquismón"	"Aquismón"	"CIBIOGEM"	"1"	"562"	"563"	"50.00000000000"	"50.00000000000"	"568"
"563"	"Bosque Adolfo Roque Bautista"	"El Bosque Adolfo Roque Bautista"	"Estatal"	"San Luis Potosí"	"15/3/2001"	"Parque Estatal"	"Parque Estatal"	"Sin dato"	"30.7761"	"30.7762"	"307762.0006"	"2187.7064"	"Sin dato"	"Tamuín"	"Tamuín"	"CIBIOGEM"	"1"	"563"	"564"	"50.00000000000"	"50.00000000000"	"569"
"570"	"Hoya de las Huahuas"	"La Hoya de las Huahuas"	"Estatal"	"San Luis Potosí"	"15/3/2001"	"Monumento Natural"	"Monumento Natural"	"Sin dato"	"409.0000"	"406.6678"	"4066677.6288"	"9209.8850"	"Sin dato"	"Aquismón"	"Aquismón, Huehuetlán"	"CIBIOGEM"	"1"	"570"	"571"	"50.00000000000"	"50.00000000000"	"575"
"571"	"Wirikuta y la ruta histórico cultural"	"Huiricuta, los Lugares Sagrados y la Ruta Histórico Cultural del Pueblo Huichol"	"Estatal"	"San Luis Potosí"	"27/10/2000"	"Sitio Sagrado Natural"	"Reserva Estatal del Paisaje Cultural"	"Sin dato"	"140211.8500"	"410.0158"	"4100158.3604"	"10483.8571"	"Sin dato"	"Catorce, Villa de la Paz, Matehuala, Villa de Guadalupe, Charcas, Villa de Ramos"	"Charcas"	"CIBIOGEM"	"1"	"571"	"572"	"50.00000000000"	"0.02441406250"	"576"
"572"	"Wirikuta y la ruta histórico cultural"	"Huiricuta, los Lugares Sagrados y la Ruta Histórico Cultural del Pueblo Huichol"	"Estatal"	"San Luis Potosí"	"27/10/2000"	"Sitio Sagrado Natural"	"Reserva Estatal del Paisaje Cultural"	"Sin dato"	"140211.8500"	"341.8980"	"3418979.7687"	"6630.1502"	"Sin dato"	"Catorce, Villa de la Paz, Matehuala, Villa de Guadalupe, Charcas, Villa de Ramos"	"Villa de Ramos"	"CIBIOGEM"	"1"	"572"	"573"	"50.00000000000"	"0.01220703125"	"577"
"573"	"Wirikuta y la ruta histórico cultural"	"Huiricuta, los Lugares Sagrados y la Ruta Histórico Cultural del Pueblo Huichol"	"Estatal"	"San Luis Potosí"	"27/10/2000"	"Sitio Sagrado Natural"	"Reserva Estatal del Paisaje Cultural"	"Sin dato"	"140211.8500"	"11841.7688"	"118417687.5910"	"45499.3972"	"Sin dato"	"Catorce, Villa de la Paz, Matehuala, Villa de Guadalupe, Charcas, Villa de Ramos"	"Salinas, Villa de Ramos"	"CIBIOGEM"	"1"	"573"	"574"	"50.00000000000"	"0.02441406250"	"578"
"574"	"Media Luna"	"Manantial de la Media Luna"	"Estatal"	"San Luis Potosí"	"7/6/2003"	"Parque Estatal"	"Parque Estatal"	"Sin dato"	"305.0000"	"285.0921"	"2850921.4962"	"9590.5290"	"Sin dato"	"Rioverde"	"Rioverde"	"CIBIOGEM"	"1"	"574"	"575"	"50.00000000000"	"50.00000000000"	"579"
"575"	"Wirikuta y la ruta histórico cultural"	"Huiricuta, los Lugares Sagrados y la Ruta Histórico Cultural del Pueblo Huichol"	"Estatal"	"San Luis Potosí"	"27/10/2000"	"Sitio Sagrado Natural"	"Reserva Estatal del Paisaje Cultural"	"Sin dato"	"140211.8500"	"119.6035"	"1196034.7754"	"119638.1021"	"Sin dato"	"Catorce, Villa de la Paz, Matehuala, Villa de Guadalupe, Charcas, Villa de Ramos"	"Salinas, Villa de Ramos"	"CIBIOGEM"	"1"	"575"	"576"	"50.00000000000"	"0.04882812500"	"580"
"576"	"Wirikuta y la ruta histórico cultural"	"Huiricuta, los Lugares Sagrados y la Ruta Histórico Cultural del Pueblo Huichol"	"Estatal"	"San Luis Potosí"	"27/10/2000"	"Sitio Sagrado Natural"	"Reserva Estatal del Paisaje Cultural"	"Sin dato"	"140211.8500"	"87.2162"	"872161.5180"	"87257.8198"	"Sin dato"	"Catorce, Villa de la Paz, Matehuala, Villa de Guadalupe, Charcas, Villa de Ramos"	"Charcas, Salinas, Villa de Ramos"	"CIBIOGEM"	"1"	"576"	"577"	"50.00000000000"	"0.01220703125"	"581"
"577"	"Wirikuta y la ruta histórico cultural"	"Huiricuta, los Lugares Sagrados y la Ruta Histórico Cultural del Pueblo Huichol"	"Estatal"	"San Luis Potosí"	"27/10/2000"	"Sitio Sagrado Natural"	"Reserva Estatal del Paisaje Cultural"	"Sin dato"	"140211.8500"	"68.9269"	"689268.9816"	"68967.9186"	"Sin dato"	"Catorce, Villa de la Paz, Matehuala, Villa de Guadalupe, Charcas, Villa de Ramos"	"Charcas"	"CIBIOGEM"	"1"	"577"	"578"	"50.00000000000"	"0.02441406250"	"582"
"578"	"Wirikuta y la ruta histórico cultural"	"Huiricuta, los Lugares Sagrados y la Ruta Histórico Cultural del Pueblo Huichol"	"Estatal"	"San Luis Potosí"	"27/10/2000"	"Sitio Sagrado Natural"	"Reserva Estatal del Paisaje Cultural"	"Sin dato"	"140211.8500"	"140293.6840"	"1402936839.7300"	"175173.5889"	"Sin dato"	"Catorce, Villa de la Paz, Matehuala, Villa de Guadalupe, Charcas, Villa de Ramos"	"Catorce, Charcas, Matehuala, Villa de Guadalupe, Villa de la Paz"	"CIBIOGEM"	"1"	"578"	"579"	"50.00000000000"	"50.00000000000"	"583"
"579"	"Wirikuta y la ruta histórico cultural"	"Huiricuta, los Lugares Sagrados y la Ruta Histórico Cultural del Pueblo Huichol"	"Estatal"	"San Luis Potosí"	"27/10/2000"	"Sitio Sagrado Natural"	"Reserva Estatal del Paisaje Cultural"	"Sin dato"	"140211.8500"	"8.5073"	"85072.9367"	"8549.2484"	"Sin dato"	"Catorce, Villa de la Paz, Matehuala, Villa de Guadalupe, Charcas, Villa de Ramos"	"Villa de Ramos"	"CIBIOGEM"	"1"	"579"	"580"	"50.00000000000"	"0.02441406250"	"584"
"580"	"Wirikuta y la ruta histórico cultural"	"Huiricuta, los Lugares Sagrados y la Ruta Histórico Cultural del Pueblo Huichol"	"Estatal"	"San Luis Potosí"	"27/10/2000"	"Sitio Sagrado Natural"	"Reserva Estatal del Paisaje Cultural"	"Sin dato"	"140211.8500"	"7.7154"	"77154.5590"	"7761.7299"	"Sin dato"	"Catorce, Villa de la Paz, Matehuala, Villa de Guadalupe, Charcas, Villa de Ramos"	"Villa de Ramos"	"CIBIOGEM"	"1"	"580"	"581"	"50.00000000000"	"0.09765625000"	"585"
"596"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"19307.2690"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"596"	"597"	"50.00000000000"	"50.00000000000"	"586"
"597"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"3005.3340"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"597"	"598"	"50.00000000000"	"50.00000000000"	"587"
"598"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"1109.4740"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"598"	"599"	"50.00000000000"	"50.00000000000"	"588"
"581"	"Real de Guadalcázar"	""	"Estatal"	"San Luis Potosí"	"14/3/2006"	"Reserva Estatal"	"Reserva Estatal"	"Sin dato"	"256826.4500"	"256970.6247"	"2569706247.0700"	"386939.5772"	"Sin dato"	"Guadalcázar, Villa Hidalgo, Cerritos"	"Cerritos, Doctor Arroyo, Guadalcázar, Tula, Villa Hidalgo"	"CIBIOGEM"	"1"	"581"	"582"	"50.00000000000"	"50.00000000000"	"589"
"582"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"76414.1940"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"582"	"583"	"50.00000000000"	"50.00000000000"	"590"
"583"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"22269.9180"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"583"	"584"	"50.00000000000"	"50.00000000000"	"591"
"584"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"17170.7080"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"584"	"585"	"50.00000000000"	"50.00000000000"	"592"
"585"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"29616.3210"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"585"	"586"	"50.00000000000"	"50.00000000000"	"593"
"586"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"4724.2650"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"586"	"587"	"50.00000000000"	"50.00000000000"	"594"
"587"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"68577.6100"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"587"	"588"	"50.00000000000"	"50.00000000000"	"595"
"588"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"483.2710"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"588"	"589"	"50.00000000000"	"50.00000000000"	"596"
"589"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"16418.9770"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"589"	"590"	"50.00000000000"	"50.00000000000"	"597"
"590"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"3767.6430"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"590"	"591"	"50.00000000000"	"50.00000000000"	"598"
"591"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"4172.6770"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"591"	"592"	"50.00000000000"	"50.00000000000"	"599"
"592"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"4232.4800"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"592"	"593"	"50.00000000000"	"50.00000000000"	"600"
"593"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"6713.6430"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"593"	"594"	"50.00000000000"	"50.00000000000"	"601"
"594"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"8075.9380"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"594"	"595"	"50.00000000000"	"50.00000000000"	"602"
"595"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"19738.4960"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"595"	"596"	"50.00000000000"	"50.00000000000"	"603"
"604"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"12204.6140"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"604"	"605"	"50.00000000000"	"50.00000000000"	"604"
"605"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"32451.7780"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"605"	"606"	"50.00000000000"	"50.00000000000"	"605"
"606"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"25532.0710"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"606"	"607"	"50.00000000000"	"50.00000000000"	"606"
"607"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"23554.3020"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"607"	"608"	"50.00000000000"	"50.00000000000"	"607"
"608"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"25326.8160"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"608"	"609"	"50.00000000000"	"50.00000000000"	"608"
"609"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"25001.9920"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"609"	"610"	"50.00000000000"	"50.00000000000"	"609"
"610"	"Zona Occidental de Microcuencas"	""	"Municipal"	"Querétaro"	"22/9/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"12043.0500"	"12043.0500"	"10952.8000"	"0.0000"	"Querétaro"	"Querétaro"	"Querétaro"	"CIBIOGEM"	"1"	"610"	"611"	"50.00000000000"	"50.00000000000"	"610"
